"trial_num","choice1","choice2","state","pos1","pos2","rts1","rts2","money","stim1.ons.sl","stim1.ons.ms","stim2.ons.sl","stim2.ons.ms","choice1.ons.sl","choice1.ons.ms","choice2.ons.sl","choice2.ons.ms","rew.ons.sl","rew.ons.ms","id"
128,1,1,2,0,0,0.645913181026117,1.0824458203133,0,256875.059230477,256875.050765201,260877.615705714,260877.606085643,257536.44320634,257536.436436296,261968.272746176,261968.266040921,264880.157421261,264880.137601092,"00829"
129,1,1,2,0,0,1.10987316475075,0.634437623797567,0,266386.882689849,266386.873459786,270389.452585623,270389.442585543,267512.242492735,267512.235552683,271032.115026921,271032.107906848,274391.74390395,274391.734513879,"00829"
130,1,2,2,1,1,0.869564849621383,0.970121094069327,0,275898.723384589,275898.714334518,279901.277375013,279901.266874939,276783.800370395,276783.793295145,280879.695432365,280879.687937498,283903.530783042,283903.520672962,"00829"
131,1,2,3,1,0,1.10991113238561,0.754232946957927,1,285410.555664435,285410.546769172,289413.1640753,289413.154050022,286535.973532572,286535.966842517,290175.637995094,290175.630115032,293415.450448409,293415.440713525,"00829"
132,1,2,2,0,0,2.07758056375314,0.834357917949092,0,294922.558905274,294922.549780384,298925.131625846,298925.122460976,297015.48246865,297015.475253791,299767.575595394,299767.561205283,302927.440219522,302927.430759445,"00829"
133,1,1,2,0,1,0.909284437366296,0.818569671653677,0,304434.250484005,304434.241868734,308436.844439551,308436.833809465,305359.322219372,305359.314284503,309263.615913719,309263.609088868,312442.083966672,312442.075726613,"00829"
134,1,1,2,0,0,1.35780662036268,0.68195140453463,1,313946.202809617,313946.194019541,317948.786125079,317948.776740208,315319.383319855,315319.376109809,318639.097537562,318639.089582711,321951.103093609,321951.093158737,"00829"
135,1,1,2,0,0,1.12574015422433,0.570078058924992,0,323457.927228212,323457.918068126,327460.570394561,327460.522778973,324599.183528259,324599.175753415,328038.859765679,328038.8517856,331462.909828067,331462.899943188,"00829"
136,2,1,3,0,1,0.421331643738085,1.19462044525426,1,332969.874648988,332969.866043732,336971.301330402,336971.292785138,333406.866609737,333406.85865967,338175.188431501,338175.181071445,340973.64635396,340973.637169093,"00829"
137,0,0,0,0,0,0,0,0,342489.071377367,342489.062117293,0,0,0,0,0,0,0,0,"00829"
138,1,1,2,0,1,1.42991428761161,1.01045013936528,0,351993.360616878,351993.351596802,355996.130493835,355996.120408967,353438.867815748,353438.860870883,357014.712472484,357014.705387637,359999.173733383,359999.163168103,"00829"
139,2,2,2,1,0,0.637567940095323,0.833987479796633,0,361505.290447131,361505.281207055,365507.91473332,365507.905993253,362158.423242182,362158.415632114,366350.37187776,366350.364217713,369510.272892177,369510.262352094,"00829"
140,1,2,3,1,0,0.773330699739745,0.594610519983689,0,371017.167567328,371017.157942057,375019.843818754,375019.834198669,371806.264710113,371806.257040054,375622.563265294,375622.557100445,379022.145651966,379022.136581883,"00829"
141,1,2,2,0,0,1.11765771434875,0.803470030863537,0,380528.984761864,380528.976431802,384532.892727941,384532.883333057,381662.165682122,381662.158062056,385343.370721757,385343.361156881,388535.259466872,388535.250086784,"00829"
142,1,1,2,1,1,1.78167092165677,1.21837207007047,1,390040.801426411,390040.791981131,394043.504148021,394043.494532749,391838.04168433,391838.034584269,395270.024714991,395270.01699014,398046.767994136,398046.758644059,"00829"
143,1,1,2,0,0,0.437663489195984,0.659658252014196,0,399552.634921074,399552.626321003,403555.307137251,403555.298662379,400005.907787263,400005.899831995,404223.238260701,404223.231245846,407557.821302563,407557.811292484,"00829"
144,2,2,3,0,0,0.741795403286233,0.706373357650591,0,409064.516976133,409064.507660851,413067.221207768,413067.211232483,409821.851294816,409821.844094753,413781.726153806,413781.718573734,417069.634417072,417069.625181794,"00829"
145,0,0,0,0,1,0,0,0,418576.364810914,418576.355355635,0,0,0,0,0,0,0,0,"00829"
146,1,2,2,1,0,0.213370552330161,0.602028494118713,0,428088.125174999,428088.116164938,432090.845626771,432090.83698149,428318.387241885,428318.378841832,432701.313545302,432701.30607523,436096.27265498,436096.2640201,"00829"
147,1,1,2,0,0,0.757642933211173,0.714626314904308,0,437600.217466533,437600.207151651,441602.939558312,441602.930488244,438373.218340531,438373.210760474,442325.497543976,442325.49073872,445605.354527637,445605.34459275,"00829"
148,2,2,3,1,1,1.54162694091792,0.762633538965019,0,447111.928200215,447111.919465348,451114.654287234,451114.644571945,448669.053782418,448669.045782357,451885.330032632,451885.323007375,455118.758620068,455118.748449981,"00829"
149,1,1,3,0,0,0.885778564130305,0.714338663005037,1,456623.813150495,456623.804410428,460626.674793392,460626.66472812,457525.022874981,457525.016354918,461348.904191226,461348.896755964,464629.111192882,464629.10191761,"00829"
150,2,1,3,0,0,0.653730802951031,0.71457377448678,1,466135.563854501,466135.55517444,470138.291466326,470138.283126265,466804.831883445,466804.824823394,470860.964332506,470860.956877649,474140.743735939,474140.733780667,"00829"
1,2,1,3,0,1,1.15619127621176,1.55648599975393,1,18.6416991353035,18.6240137815475,4034.91325929761,4034.90441402793,1193.20349043608,1193.19288033247,5605.76711094379,5605.75342601538,8048.62755900621,8048.61889895797,"01055"
2,2,2,3,0,1,1.26307501207339,0.907288795802742,0,9565.14550596476,9565.13590589166,13577.7821170688,13577.7731769681,10843.5459931791,10843.5383982956,14499.7562128305,14499.7482579648,17579.2089384496,17579.199198395,"01055"
3,1,1,2,1,1,1.04660162067739,0.890597437450197,0,19096.6875482798,19096.6774182022,23106.4909867346,23106.4810666442,20155.594509542,20155.5860594809,24011.6272377968,24011.6192377508,27107.9151581228,27107.905788064,"01055"
4,1,2,2,0,0,0.57394742424367,0.657716159621486,0,28626.1525540352,28626.1437191367,32628.7541248202,32628.7440447509,29211.4806618392,29211.4728017747,33307.3132533133,33307.3049532473,36639.8492136002,36639.8397487104,"01055"
5,2,1,3,1,1,0.917230490507791,0.681875662470702,1,38150.5935795307,38150.584074676,42152.1104368567,42152.100741595,39083.3511967957,39083.3435067534,42843.2941963375,42843.2865910828,46153.4678325355,46153.4586724639,"01055"
6,2,1,3,0,0,0.759812726377277,0.849892471829662,0,47662.4435795546,47662.434184283,51663.9629417062,51663.9523916245,48437.7813870609,48437.7742322087,52523.1650601029,52523.1579552591,55665.3043924272,55665.2953871489,"01055"
7,2,1,3,0,0,0.557255805906607,0.59384188320837,0,57174.2995544076,57174.2851590812,61175.8153013289,61175.8052264154,57747.0554564297,57747.0482011735,61778.9442463517,61778.9369563162,65177.117641747,65177.1084768772,"01055"
8,2,2,3,0,0,0.808729362499435,0.697137939772801,0,66690.3242625892,66690.3159224987,70698.9011259973,70698.8916211426,67510.3592676818,67510.3511827886,71410.7914363146,71410.7835410535,74700.2411119044,74700.2324618399,"01055"
9,1,2,2,1,1,1.52452360885218,0.675021308037685,1,76216.5595824718,76216.549582392,80219.559836477,80219.5499911904,77754.7268525958,77754.7190877497,80917.3144032955,80917.3064984381,84220.9660525322,84220.9559476376,"01055"
10,1,2,3,0,0,0.732284680969315,0.649166321207304,0,85726.6611633003,85726.6515479982,89728.2142657042,89728.2039556205,86474.3487848043,86474.3412047327,90386.5207969844,90386.512722075,93729.5458711684,93729.5363662839,"01055"
11,1,2,2,1,1,0.628270073619206,0.895507156732492,0,95238.3570516407,95238.3481015861,99239.9181841314,99239.907864064,95887.2520880103,95887.2404379249,100144.74712798,100144.739847928,103241.271600187,103241.262324899,"01055"
12,1,1,3,1,1,0.747969666408608,2.144168575207,1,104750.209056467,104750.199686378,108759.102737606,108759.094362766,105513.985116661,105513.977271825,110921.953895628,110921.946055561,112760.52893424,112760.517968923,"01055"
13,2,1,3,0,0,0.651832717354409,1.1358005842776,1,114278.780505031,114278.770730168,118291.531822264,118291.522892177,114947.268378139,114947.258138061,119442.100076795,119442.093291551,122292.875303,122292.866352946,"01055"
14,2,1,3,1,1,0.787150844669668,0.815672162832925,1,123807.256478041,123807.246412754,127808.761020094,127808.751069993,124610,124609.992049932,128640.768960953,128640.757510871,131815.321637362,131815.312142521,"01055"
15,2,2,2,1,1,0.755138668988366,1.95830183906946,0,133322.443479538,133322.43349427,137324.020222187,137324.010206878,134089.838868707,134089.831168652,139306.502252012,139306.493011951,141330.309197277,141330.299427211,"01055"
16,2,2,2,1,1,0.72229696623981,1.27948971858132,1,142847.74955678,142847.739206702,146849.212688506,146849.202848405,143585.572174579,143585.563979298,148138.197325557,148138.185875475,150850.529559046,150850.519638926,"01055"
17,2,1,3,1,0,0.786365844833199,1.38753783298307,1,152359.619876951,152359.61070168,156369.158098072,156369.149483174,153161.448131561,153161.440301508,157774.712832481,157774.701507598,160370.485083878,160370.475323796,"01055"
18,2,1,3,1,0,0.937152285099728,2.75041526119458,1,161888.136845112,161888.127519816,165889.639871925,165889.629931837,162841.114608914,162841.106483638,168649.395425171,168649.38787511,169890.887767106,169890.877937019,"01055"
19,2,1,3,0,0,0.913534956140211,1.05865414792788,1,171399.989674717,171399.980339825,175401.543117166,175401.532457054,172329.053542435,172329.038802296,176469.496720791,176469.488060713,179402.813352495,179402.803622425,"01055"
20,2,2,2,1,1,0.865534566954011,2.16603254215443,1,180911.827094615,180911.818364531,184913.349081576,184913.33924669,181792.893897951,181792.886027873,187088.722379774,187088.713554502,188914.684867471,188914.632847071,"01055"
21,2,1,3,0,0,0.857769894850207,0.710351740039187,1,190425.311037272,190425.301787198,194426.830479443,194426.82073456,191296.953890443,191296.946110368,195144.854503632,195144.847123593,198428.076574594,198428.067509353,"01055"
22,2,1,3,1,0,0.697367976390524,1.46225243899971,1,199936.287605107,199936.278755009,203937.831147462,203937.820967376,200648.454462439,200648.447057575,205408.590373516,205408.58166343,207939.098012775,207939.084412664,"01055"
23,2,2,2,0,1,0.577822849241784,1.51774951466359,1,209447.409449279,209447.400989205,213448.902451217,213448.891971141,210040.697455585,210040.690345496,214992.653706014,214992.646435976,217471.841229528,217471.827249408,"01055"
24,2,2,2,0,1,1.03033587973914,1.1249028671009,1,218976.717308521,218976.708378464,222988.869980961,222988.859320879,220024.210713685,220024.202823639,224128.371031761,224128.362906873,226991.397021174,226991.382565856,"01055"
25,2,1,3,1,0,1.34439681388903,1.80463354973472,0,228505.54354912,228505.533064276,232513.003258824,232512.994943976,229864.382019848,229864.374734998,234336.629523039,234336.622957766,236514.293124348,236514.28367427,"01055"
26,2,1,3,1,1,1.39940784792998,0.787508042732952,0,238033.057539254,238033.04907918,242041.231784642,242041.223059773,239447.991708726,239447.984158665,242848.09207952,242848.084279478,246042.461429685,246042.451919615,"01055"
27,1,2,3,1,1,0.574844486633083,0.704441515845247,0,247562.563580513,247562.552935243,251564.07290256,251564.062672496,248151.970165759,248151.963050514,252276.910210073,252276.9014,255565.460278481,255565.411998093,"01055"
28,1,2,2,0,0,0.5186622319452,1.06758759269724,1,257074.172328174,257074.164218128,261075.764300913,261075.754040807,257607.641161114,257607.633261055,262151.857259661,262151.849739611,265084.159758091,265084.149113178,"01055"
29,1,1,3,0,1,0.781476659292821,1.44977997572278,1,266608.688584328,266608.680454254,270615.748305976,270615.739030689,267399.406445235,267399.398755193,272079.384425074,272079.376769811,274620.498493969,274620.488323897,"01055"
30,2,1,3,0,0,0.525256654742407,1.33511265341076,1,276130.557239264,276130.548829168,280133.189435512,280133.17155537,276671.362400889,276671.354230851,281476.549732417,281476.540932298,284141.041563123,284141.032128245,"01055"
31,2,2,2,0,0,0.764416267978959,1.12035901047057,0,285659.143303126,285659.135107875,289660.730430633,289660.720035762,286439.132377863,286439.124902993,290790.348917603,290790.341707528,293662.047441185,293662.037646294,"01055"
32,2,2,2,0,0,0.749279906915035,1.08854029618669,0,295172.245352745,295172.237177908,299180.637155086,299180.628675044,295935.885267079,295935.876116991,300287.068376541,300287.060351282,303181.968055755,303181.958125651,"01055"
33,2,1,3,0,0,1.12541666120524,1.04223629657645,1,304700.447298378,304700.438613504,308702.081221431,308702.070916563,305840.539184302,305840.530079037,309752.652156025,309752.64388597,312715.973902583,312715.96419251,"01055"
34,2,1,2,1,1,1.09133143813233,2.12784406435094,1,314228.080764651,314228.072084576,318229.812758505,318229.802328408,315334.931159437,315334.923199385,320366.761248887,320366.753548801,322243.601778805,322243.592203528,"01055"
35,2,1,3,1,0,0.682602883491199,1.67843419016572,0,323758.671749383,323758.660774082,327773.149799973,327773.141455144,324454.774798214,324454.766482919,329462.641251117,329462.633651078,331774.453585625,331774.443950355,"01055"
36,1,1,2,0,1,0.561722666461719,0.596037918556249,0,333287.070021361,333287.060131282,337288.664634109,337288.654104024,333862.463309705,333862.455219626,337894.515316099,337894.507166058,341293.277271032,341293.268266141,"01055"
37,2,1,3,0,1,0.617669689236209,0.892634933174122,0,342797.232257873,342797.223082602,346798.897821188,346798.888125896,343430.265112102,343430.256882071,347703.195370346,347703.188790292,350808.233270645,350808.224315792,"01055"
38,1,2,2,0,1,0.649014268768951,0.820527222094825,1,352333.344371557,352333.335876703,356335.023470193,356335.013804883,352990.175446212,352990.167496145,357174.018836945,357174.011002094,360350.516498923,360350.507148862,"01055"
39,1,1,3,0,0,0.647853785514599,1.15367243779474,0,361870.783156276,361870.774881005,365872.44161433,365872.431579441,362534.287724286,362534.279974222,367038.217505723,367038.210445702,369873.845640779,369873.836025476,"01055"
40,1,2,2,1,0,0.903760913992301,0.626983328518691,1,371382.710966468,371382.701291621,375397.064021319,375397.055416435,372302.001796007,372301.994485945,376041.733623862,376041.724203795,379398.476537794,379398.466882527,"01055"
41,1,2,2,1,1,0.750493936619023,0.819798485987121,1,380911.300135195,380911.291505128,384912.957303643,384912.947128385,381681.503946841,381681.49492678,385741.957790434,385741.950710416,388914.372829765,388914.362544894,"01055"
42,1,2,2,0,0,0.838928154087625,0.658747487846995,1,390425.235996693,390425.227491826,394432.565525323,394432.556495249,391277.59118551,391277.583445489,395109.481990665,395109.474190593,398433.980941862,398433.971711785,"01055"
43,1,2,2,1,0,0.966446593403816,1.9003045411373,0,399951.69838357,399951.690558314,403953.36555171,403953.355806857,400933.671964169,400933.664549321,405867.671466172,405867.663641304,407959.812108487,407959.8023884,"01055"
44,1,2,2,0,0,0.814198339125142,0.924866302404553,1,409463.641983956,409463.632443845,413465.274686992,413465.264806926,410293.270766169,410293.263200909,414399.35577485,414399.345514774,417466.702103615,417466.692383528,"01055"
45,1,1,3,1,0,0.870265384786762,1.37088911869796,1,418977.870892972,418977.862872899,422979.593951553,422979.583976656,419861.177504212,419861.169849336,424357.156832069,424357.149021983,426981.046998382,426981.038073093,"01055"
46,1,1,3,0,0,1.06219701163354,0.930552899080794,0,428487.285098284,428487.275868207,432489.018772155,432489.009046853,429564.974414587,429564.966519743,433430.197601587,433430.188281506,436492.484724671,436492.473239779,"01055"
47,1,1,3,1,0,0.942126110516256,2.3468251285085,0,437999.968524545,437999.958874464,442001.707793683,442001.698213607,438956.734333873,438956.725973815,444356.744773954,444356.736668706,446025.381727844,446025.372642994,"01055"
48,1,2,2,1,0,1.03662019484909,1.16075276595075,0,447544.332964659,447544.323944598,451557.461139679,451557.451194406,448596.497891992,448596.490371913,452732.649406016,452732.642471135,455558.910731286,455558.901656002,"01055"
49,2,1,3,0,0,1.73234253140981,1.09590110206045,0,457072.966183722,457072.956953645,461076.79253915,461076.777588993,458820.793021142,458820.78575629,462180.384633064,462180.376893014,465078.249695987,465078.240255892,"01055"
50,1,2,3,1,1,1.02022676967317,1.08043117215857,0,466584.781358242,466584.772728175,470586.49053672,470586.480296642,467620.53002423,467620.521738976,471676.149233997,471676.141419113,474587.974663794,474587.96484372,"01055"
51,1,2,2,0,1,2.19379458783078,0.677542608202202,0,1.02045813202858,1.01197808980942,4002.80658242106,4002.79556235671,2203.64451393485,2203.63717389107,4699.43056544662,4699.4225653708,8004.34312474728,8004.28901427984,"01055"
52,2,2,2,0,0,0.592462757165777,1.82079388422426,1,9522.9248534143,9522.91565811634,13530.7036804259,13530.6946103573,10131.2038096189,10131.1957543492,15371.2472947538,15371.2393398881,17532.243737936,17532.2338626683,"01055"
53,2,2,2,1,1,1.06413186050486,0.964802230417263,0,19051.5681773126,19051.5601672828,23054.5428963304,23054.5248209834,20131.1234489679,20131.1150836945,24027.1170417368,24027.1086268425,27056.0181881189,27056.0085128546,"01055"
